"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
52,"technician","married","basic.9y","unknown","no","no","telephone","may","tue",62,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
53,"housemaid","divorced","basic.4y","no","yes","no","telephone","may","fri",422,9,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
32,"admin.","married","professional.course","no","yes","no","telephone","jul","wed",166,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
55,"services","divorced","professional.course","no","yes","no","telephone","apr","wed",164,23,999,0,"nonexistent",-1.8,93.075,-47.1,1.372,5099.1,0
29,"admin.","single","university.degree","unknown","no","no","cellular","may","mon",226,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,0
43,"technician","married","professional.course","unknown","no","no","cellular","aug","tue",471,4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
43,"blue-collar","married","basic.9y","no","no","no","telephone","may","tue",155,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
46,"services","divorced","basic.9y","no","no","no","cellular","may","wed",96,2,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,0
54,"blue-collar","single","unknown","no","no","no","cellular","jul","mon",111,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
38,"housemaid","married","basic.6y","no","yes","no","cellular","aug","thu",256,3,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,0
46,"services","married","high.school","no","yes","yes","cellular","jul","wed",149,10,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
39,"management","married","basic.6y","unknown","yes","no","telephone","jun","fri",38,3,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,0
50,"blue-collar","married","basic.4y","no","yes","no","cellular","jul","mon",611,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,1
27,"technician","single","professional.course","no","yes","no","cellular","may","wed",102,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
39,"admin.","single","university.degree","no","no","no","cellular","jul","mon",333,3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
25,"services","single","basic.9y","no","no","no","telephone","jul","wed",350,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
32,"blue-collar","married","basic.4y","no","yes","no","telephone","may","fri",44,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,0
52,"services","married","high.school","no","yes","no","cellular","may","fri",121,1,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,0
46,"technician","divorced","university.degree","no","no","no","cellular","jul","tue",199,8,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
28,"blue-collar","married","basic.6y","unknown","no","no","telephone","may","thu",262,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
32,"technician","single","university.degree","no","yes","no","telephone","nov","thu",47,1,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,0
37,"management","married","university.degree","unknown","no","yes","cellular","may","thu",195,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
41,"blue-collar","married","basic.4y","unknown","no","yes","cellular","may","wed",17,3,999,2,"failure",-1.8,92.893,-46.2,1.334,5099.1,0
43,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","wed",227,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
56,"unemployed","divorced","basic.4y","no","no","yes","cellular","oct","fri",363,2,5,3,"success",-1.1,94.601,-49.5,0.972,4963.6,1
47,"management","married","basic.4y","no","no","yes","telephone","jun","thu",216,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
50,"blue-collar","married","high.school","unknown","yes","no","telephone","may","fri",106,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
30,"blue-collar","single","professional.course","no","no","no","cellular","aug","wed",293,1,9,1,"success",-1.7,94.027,-38.3,0.9,4991.6,1
40,"admin.","divorced","university.degree","unknown","yes","no","cellular","aug","tue",1200,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
56,"admin.","married","unknown","no","yes","no","cellular","aug","fri",157,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
40,"admin.","married","university.degree","no","yes","no","cellular","aug","tue",435,3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
31,"housemaid","married","high.school","no","no","no","telephone","jun","tue",680,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
46,"admin.","married","university.degree","no","no","no","telephone","may","tue",268,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
32,"unknown","unknown","university.degree","no","no","no","telephone","jun","thu",36,7,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
36,"services","divorced","university.degree","no","no","no","cellular","may","fri",67,4,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,0
29,"management","single","university.degree","no","no","no","cellular","nov","wed",89,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
34,"technician","married","high.school","no","no","yes","telephone","may","tue",174,4,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
40,"housemaid","single","university.degree","no","yes","no","telephone","jun","fri",253,2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
36,"entrepreneur","married","high.school","no","yes","no","telephone","nov","mon",104,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,0
45,"services","married","basic.6y","no","no","no","cellular","may","tue",58,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,0
30,"services","single","high.school","no","yes","no","cellular","may","mon",213,2,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,0
35,"entrepreneur","married","high.school","no","no","no","telephone","may","fri",178,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
37,"management","married","university.degree","no","yes","no","telephone","may","fri",66,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
60,"services","married","high.school","no","yes","no","telephone","may","thu",154,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
82,"retired","single","basic.4y","no","yes","no","cellular","oct","thu",185,2,999,0,"nonexistent",-3.4,92.431,-26.9,0.722,5017.5,0
36,"admin.","single","university.degree","no","no","no","cellular","jul","thu",67,6,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
42,"services","married","basic.6y","no","no","no","cellular","nov","thu",324,7,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,0
56,"technician","married","basic.4y","unknown","unknown","unknown","telephone","may","tue",272,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
33,"admin.","single","university.degree","no","no","no","cellular","may","mon",305,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,0
31,"blue-collar","married","basic.9y","no","yes","yes","cellular","jul","wed",520,1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
32,"admin.","single","university.degree","no","yes","no","telephone","may","wed",175,2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
34,"self-employed","married","university.degree","no","no","no","cellular","nov","wed",126,2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
27,"admin.","married","high.school","no","no","yes","cellular","may","thu",151,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
42,"blue-collar","married","high.school","no","yes","no","cellular","apr","mon",360,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
33,"blue-collar","married","basic.9y","no","no","yes","telephone","may","tue",159,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
28,"technician","married","basic.9y","no","yes","no","cellular","may","wed",23,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,0
57,"retired","married","university.degree","no","yes","no","cellular","jul","mon",322,11,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
50,"admin.","married","basic.6y","no","no","no","cellular","aug","tue",178,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
59,"retired","married","professional.course","no","no","no","telephone","may","wed",560,9,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,1
25,"blue-collar","married","basic.9y","no","no","no","cellular","jul","thu",157,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
32,"technician","married","professional.course","no","yes","no","cellular","oct","wed",275,2,999,0,"nonexistent",-1.1,94.601,-49.5,0.959,4963.6,1
51,"admin.","divorced","basic.9y","unknown","yes","no","telephone","may","mon",135,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
39,"technician","married","professional.course","no","unknown","unknown","telephone","may","wed",575,2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
31,"blue-collar","single","high.school","no","no","no","cellular","jul","mon",42,6,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
26,"admin.","single","university.degree","no","yes","no","cellular","may","mon",76,2,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,0
37,"blue-collar","divorced","professional.course","no","no","no","cellular","jul","tue",107,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
31,"technician","married","university.degree","no","unknown","unknown","cellular","nov","tue",104,1,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,0
41,"technician","single","professional.course","no","no","no","telephone","may","fri",139,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
46,"management","married","high.school","no","yes","yes","cellular","aug","wed",1456,3,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,1
42,"admin.","single","university.degree","no","yes","no","cellular","jun","mon",570,3,999,0,"nonexistent",-2.9,92.963,-40.8,1.215,5076.2,0
46,"technician","married","basic.9y","unknown","no","no","telephone","may","fri",81,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
39,"blue-collar","single","basic.9y","no","no","no","cellular","may","mon",583,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,1
34,"admin.","single","university.degree","no","no","no","cellular","nov","fri",139,6,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,0
46,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","thu",431,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
36,"blue-collar","single","basic.6y","no","yes","no","cellular","jul","wed",423,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
28,"blue-collar","married","basic.6y","no","no","no","telephone","jun","wed",1060,5,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,1
24,"admin.","single","high.school","no","no","no","cellular","jul","mon",452,1,14,1,"success",-1.7,94.215,-40.3,0.827,4991.6,1
48,"services","married","basic.6y","unknown","yes","no","cellular","aug","fri",131,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
39,"admin.","single","university.degree","no","yes","yes","cellular","nov","fri",195,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
50,"blue-collar","married","high.school","unknown","no","no","cellular","apr","thu",339,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.435,5099.1,0
32,"technician","divorced","high.school","no","unknown","unknown","cellular","aug","tue",301,10,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
56,"retired","divorced","high.school","no","yes","no","telephone","jul","fri",9,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.896,4991.6,0
49,"management","married","university.degree","no","no","no","cellular","apr","wed",1214,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.415,5099.1,1
57,"retired","married","high.school","no","no","no","cellular","jul","mon",377,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
30,"admin.","single","high.school","no","yes","no","cellular","jul","fri",72,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
29,"management","single","university.degree","no","no","no","telephone","jun","tue",342,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
33,"unemployed","married","basic.4y","no","no","no","cellular","may","mon",1008,1,999,1,"failure",-1.8,92.893,-46.2,1.244,5099.1,1
51,"blue-collar","married","basic.9y","unknown","yes","no","cellular","aug","tue",107,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
43,"admin.","single","university.degree","no","yes","no","cellular","aug","wed",126,5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
57,"admin.","married","basic.4y","unknown","yes","no","cellular","jul","tue",325,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
28,"technician","married","professional.course","no","yes","no","cellular","may","wed",10,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
28,"blue-collar","single","unknown","no","yes","no","cellular","jul","thu",25,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
36,"admin.","married","university.degree","no","no","yes","cellular","jul","wed",153,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
34,"technician","married","professional.course","no","yes","no","cellular","may","thu",703,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
36,"admin.","married","professional.course","no","yes","no","cellular","aug","fri",56,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
34,"admin.","single","university.degree","no","no","no","cellular","jul","tue",61,4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
32,"services","married","high.school","no","no","no","cellular","nov","wed",44,4,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
48,"unemployed","married","high.school","unknown","yes","no","telephone","jun","fri",334,1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,0
41,"technician","single","university.degree","unknown","yes","no","telephone","jun","mon",178,4,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,0
50,"housemaid","married","basic.4y","no","no","no","cellular","aug","mon",343,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
36,"admin.","single","university.degree","no","yes","no","cellular","oct","wed",113,1,2,2,"success",-3.4,92.431,-26.9,0.742,5017.5,0
29,"technician","single","professional.course","no","yes","yes","cellular","aug","fri",202,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
42,"management","married","university.degree","no","yes","no","cellular","may","mon",306,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,0
42,"technician","married","high.school","no","no","no","cellular","nov","mon",103,2,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,0
53,"admin.","married","basic.9y","no","yes","yes","cellular","may","wed",674,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,1
34,"blue-collar","married","basic.9y","unknown","no","no","cellular","may","thu",263,1,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,0
35,"services","married","basic.6y","no","no","no","cellular","may","mon",592,1,3,1,"success",-1.8,92.893,-46.2,1.354,5099.1,1
37,"admin.","single","high.school","no","yes","yes","telephone","jun","tue",159,3,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
39,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may","wed",228,9,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
37,"admin.","married","university.degree","no","no","no","telephone","jun","tue",198,6,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
37,"management","married","university.degree","no","yes","no","cellular","apr","mon",198,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
45,"blue-collar","married","basic.4y","no","yes","no","telephone","apr","mon",169,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
26,"housemaid","married","basic.4y","no","yes","no","cellular","jul","thu",1151,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
41,"blue-collar","married","basic.9y","no","no","no","cellular","may","tue",1240,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,1
80,"retired","married","basic.4y","no","no","no","cellular","oct","tue",242,1,999,2,"failure",-3.4,92.431,-26.9,0.742,5017.5,1
26,"unemployed","single","university.degree","no","yes","no","cellular","apr","thu",618,1,999,0,"nonexistent",-1.8,93.749,-34.6,0.64,5008.7,1
27,"admin.","married","high.school","no","no","no","cellular","may","thu",244,1,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,0
29,"services","married","high.school","no","yes","no","telephone","may","thu",558,6,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
44,"blue-collar","married","basic.6y","no","no","no","cellular","aug","tue",67,4,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,0
32,"technician","single","university.degree","no","no","no","cellular","oct","tue",96,1,999,1,"failure",-3.4,92.431,-26.9,0.728,5017.5,1
50,"admin.","married","basic.9y","unknown","yes","yes","telephone","may","tue",412,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
32,"admin.","single","university.degree","no","no","no","cellular","oct","fri",147,2,6,1,"success",-3.4,92.431,-26.9,0.739,5017.5,0
40,"blue-collar","married","basic.4y","no","no","no","cellular","apr","mon",687,1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,0
53,"management","married","basic.9y","unknown","no","yes","cellular","jul","fri",333,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
48,"admin.","single","high.school","no","yes","no","cellular","nov","wed",105,1,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,0
21,"student","single","high.school","no","yes","no","cellular","apr","mon",110,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
33,"admin.","single","university.degree","no","no","no","cellular","aug","wed",159,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
57,"management","married","university.degree","no","yes","no","telephone","may","thu",278,4,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
